date,tickers
5/19/2008,"AAPL,ADBE,ADSK,AKAM,ALTR,AMAT,AMGN,AMLN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CDNS,CELG,CEPH,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCA,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FMCN,FOXA,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,INFY,INTC,INTU,ISRG,JAVA,JNPR,JOYG,KLAC,LAMR,LBTYA,LEAP,LLTC,LMCK,LOGI,LRCX,LVLT,MCHP,MDLZ,MICC,MNST,MRVL,MSFT,NIHD,NLOK,NTAP,NVDA,ORCL,PAYX,PCAR,PDCO,PETM,QCOM,QRTEA,RIMM,RYAAY,SBUX,SHLD,SIAL,SIRI,SNDK,SPLS,SRCL,STLD,TEVA,UAUA,VMED,VRSN,VRTX,WFMI,WYNN,XLNX,XRAY,YHOO"
7/21/2008,"AAPL,ADBE,ADSK,AKAM,ALTR,AMAT,AMGN,AMLN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CDNS,CELG,CEPH,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCA,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FMCN,FOXA,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,INFY,INTC,INTU,ISRG,JAVA,JNPR,JOYG,KLAC,LAMR,LBTYA,LEAP,LLTC,LMCK,LOGI,LRCX,LVLT,MCHP,MDLZ,MICC,MNST,MRVL,MSFT,NIHD,NLOK,NTAP,NVDA,ORCL,PAYX,PCAR,PDCO,PETM,QCOM,QRTEA,RIMM,RYAAY,SBUX,SHLD,SIAL,SIRI,SNDK,SPLS,SRCL,STLD,TEVA,VMED,VRSN,VRTX,WFMI,WYNN,XLNX,XRAY,YHOO"
11/10/2008,"AAPL,ADBE,ADSK,AKAM,ALTR,AMAT,AMGN,AMLN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CDNS,CELG,CEPH,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCA,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FMCN,FOXA,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,INFY,INTC,INTU,ISRG,JAVA,JNPR,JOYG,KLAC,LAMR,LBTYA,LEAP,LLTC,LMCK,LOGI,LRCX,LVLT,MCHP,MDLZ,MICC,MRVL,MSFT,NIHD,NLOK,NTAP,NVDA,ORCL,PAYX,PCAR,PDCO,PETM,QCOM,QRTEA,RIMM,RYAAY,SBUX,SHLD,SIAL,SIRI,SNDK,SPLS,SRCL,STLD,STX,TEVA,VMED,VRSN,VRTX,WFMI,WYNN,XLNX,XRAY,YHOO"
12/22/2008,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CELG,CEPH,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FMCN,FOXA,FSLR,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,ILMN,INFY,INTC,INTU,ISRG,JAVA,JBHT,JNPR,JOYG,KLAC,LBTYA,LIFE,LLTC,LMCK,LOGI,LRCX,MCHP,MDLZ,MICC,MRVL,MSFT,MXIM,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,PDCO,PPDI,QCOM,QRTEA,RIMM,ROST,RYAAY,SBUX,SHLD,SIAL,SPLS,SRCL,STLD,STX,TEVA,URBN,VRSN,VRTX,WCRX,WYNN,XLNX,XRAY,YHOO"
1/20/2009,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CELG,CEPH,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FOXA,FSLR,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,ILMN,INFY,INTC,INTU,ISRG,JAVA,JBHT,JNPR,JOYG,KLAC,LBTYA,LIFE,LLTC,LMCK,LOGI,LRCX,MCHP,MDLZ,MICC,MRVL,MSFT,MXIM,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,PDCO,PPDI,QCOM,QRTEA,RIMM,ROST,RYAAY,SBUX,SHLD,SIAL,SPLS,SRCL,STLD,STX,TEVA,URBN,VRSN,VRTX,WCRX,WYNN,XLNX,XRAY,YHOO"
7/17/2009,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CELG,CEPH,CERN,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FOXA,FSLR,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,ILMN,INFY,INTC,INTU,ISRG,JBHT,JNPR,JOYG,KLAC,LBTYA,LIFE,LLTC,LMCK,LOGI,LRCX,MCHP,MDLZ,MICC,MRVL,MSFT,MXIM,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,PDCO,PPDI,QCOM,QRTEA,RIMM,ROST,RYAAY,SBUX,SHLD,SIAL,SPLS,SRCL,STLD,STX,TEVA,URBN,VRSN,VRTX,WCRX,WYNN,XLNX,XRAY,YHOO"
10/29/2009,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,CA,CELG,CEPH,CERN,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FOXA,FSLR,FWLT,GENZ,GILD,GOOGL,GRMN,HANS,HOLX,HSIC,IACI,ILMN,INFY,INTC,INTU,ISRG,JBHT,JOYG,KLAC,LBTYA,LIFE,LLTC,LMCK,LOGI,LRCX,MCHP,MDLZ,MICC,MRVL,MSFT,MXIM,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,PDCO,PPDI,QCOM,QRTEA,RIMM,ROST,RYAAY,SBUX,SHLD,SIAL,SPLS,SRCL,STLD,STX,TEVA,URBN,VRSN,VRTX,WCRX,WYNN,XLNX,XRAY,YHOO"
12/21/2009,"AAPL,ADBE,ADP,ADSK,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,BMC,CA,CELG,CEPH,CERN,CHKP,CHRW,COST,CSCO,CTAS,CTSH,CTXS,DELL,DISCK,DISH,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FI,FLEX,FLIR,FOXA,FSLR,FWLT,GENZ,GILD,GOOGL,GRMN,HOLX,HSIC,ILMN,INFY,INTC,INTU,ISRG,JBHT,JOYG,KLAC,LIFE,LLTC,LMCK,LOGI,LRCX,MAT,MCHP,MDLZ,MICC,MRVL,MSFT,MXIM,MYL,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,PDCO,QCOM,QGEN,QRTEA,RIMM,ROST,SBUX,SHLD,SIAL,SNDK,SPLS,SRCL,STX,TEVA,URBN,VMED,VOD,VRSN,VRTX,WCRX,WYNN,XLNX,XRAY,YHOO"
12/20/2010,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,BMC,CA,CELG,CEPH,CERN,CHKP,CHRW,COST,CSCO,CTSH,CTXS,DELL,DISCK,DLTR,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FFIV,FI,FLEX,FLIR,FOXA,FSLR,GENZ,GILD,GOOGL,GRMN,HSIC,ILMN,INFY,INTC,INTU,ISRG,JOYG,KLAC,LIFE,LLTC,LMCK,LRCX,MAT,MCHP,MDLZ,MICC,MRVL,MSFT,MU,MXIM,MYL,NFLX,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,QCOM,QGEN,QRTEA,RIMM,ROST,SBUX,SHLD,SIAL,SNDK,SPLS,SRCL,STX,TCOM,TEVA,URBN,VMED,VOD,VRSN,VRTX,WCRX,WFM,WYNN,XLNX,XRAY,YHOO"
4/4/2011,"AAPL,ADBE,ADP,ADSK,AKAM,ALTR,ALXN,AMAT,AMGN,AMZN,APOL,ATVI,BBBY,BIDU,BIIB,BKNG,BMC,CA,CELG,CEPH,CERN,CHKP,CHRW,COST,CSCO,CTSH,CTXS,DELL,DISCK,DLTR,DTV,EA,EBAY,ESRX,EXPD,EXPE,FAST,FFIV,FI,FLEX,FLIR,FOXA,FSLR,GILD,GOOGL,GRMN,HSIC,ILMN,INFY,INTC,INTU,ISRG,JOYG,KLAC,LIFE,LLTC,LMCK,LRCX,MAT,MCHP,MDLZ,MICC,MRVL,MSFT,MU,MXIM,MYL,NFLX,NIHD,NLOK,NTAP,NVDA,ORCL,ORLY,PAYX,PCAR,QCOM,QGEN,QRTEA,RIMM,ROST,SBUX,SHLD,SIAL,SNDK,SPLS,SRCL,STX,TCOM,TEVA,URBN,VMED,VOD,VRSN,VRTX,WCRX,WFM,WYNN,XLNX,XRAY,YHOO"
