SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
20MICRONS, EQ,2026-09-22,220.0,223.15,215.04,216.45,216.08,220.12,163799,35900000.0,4687,,47761.0,29.16,new
21STCENMGM, EQ,2026-09-22,39.55,39.95,38.8,39.62,39.65,39.47,2450,97000.0,27,,1095.0,44.69,new
360ONE, EQ,2026-09-22,1074.3,1093.2,1065.2,1073.5,1073.5,1072.7,338935,365748000.0,19929,,167813.0,49.51,new
3BBLACKBIO, EQ,2026-09-22,1412.9,1421.0,1360.0,1369.3,1390.0,1407.8,6598,9202000.0,893,,3918.0,59.38,new
3IINFOLTD, BE,2026-09-22,25.6,26.18,25.11,26.03,26.1,25.62,414486,10718000.0,967,,,,new
3MINDIA, EQ,2026-09-22,34890.0,35095.0,34065.0,34220.0,34065.0,34725.0,4367,150728000.0,2377,,2035.0,46.6,new
3PLAND, EQ,2026-09-22,30.5,34.88,30.5,30.74,30.5,31.5,85714,2792000.0,846,,16291.0,19.01,new
591GS2028, GS,2026-09-22,99.51,100.0,99.51,100.0,100.0,99.51,210,21000.0,3,,110.0,52.38,new
5PAISA, EQ,2026-09-22,312.55,318.95,312.55,315.3,314.3,314.1,10273,3236999.9999999995,695,,5630.0,54.8,new
603GS2029, GS,2026-09-22,99.03,99.03,99.03,99.03,99.03,99.2,9,1000.0,1,,9.0,100.0,new
610GS2031, GS,2026-09-22,99.99,99.99,99.99,99.99,99.99,99.99,1,0.0,1,,1.0,100.0,new
619GS2034, GS,2026-09-22,94.77,94.77,94.77,94.77,94.77,93.73,2,0.0,2,,2.0,100.0,new
620GS2029, GS,2026-09-22,99.0,99.0,99.0,99.0,99.0,99.85,100,10000.0,1,,100.0,100.0,new
633GS2035, GS,2026-09-22,96.57,98.0,96.57,98.0,98.0,96.57,1603,155000.0,5,,1501.0,93.64,new
636GS2031, GS,2026-09-22,99.5,99.5,99.5,99.5,99.5,99.3,1,0.0,1,,1.0,100.0,new
63MOONS, EQ,2026-09-22,888.8,914.95,788.5,841.75,845.05,892.05,1713258,1434143000.0,88274,,349675.0,20.41,new
648GS2035, GS,2026-09-22,97.91,98.0,97.9,98.0,98.0,97.91,2175,213000.0,5,,2175.0,100.0,new
654GS2032, GS,2026-09-22,99.8,99.8,99.8,99.8,99.8,99.25,2000000,199600000.0,2,,2000000.0,100.0,new
657GS2033A, GS,2026-09-22,98.5,98.5,98.5,98.5,98.5,97.5,250,25000.0,2,,250.0,100.0,new
664GS2027, GS,2026-09-22,101.55,101.55,101.55,101.55,101.55,101.55,500,51000.0,2,,500.0,100.0,new
668GS2040, GS,2026-09-22,96.6,97.9,96.6,97.1,97.1,97.89,504203,48956000.0,3,,504203.0,100.0,new
676GS2061, GS,2026-09-22,89.25,89.58,89.25,89.58,89.58,89.52,69002,6175000.0,46,,69002.0,100.0,new
68GS2060, GS,2026-09-22,91.9,91.9,91.05,91.7,91.7,92.0,10525,959000.0,4,,10525.0,100.0,new
690GS2065, GS,2026-09-22,93.7,93.7,93.3,93.31,93.3,93.2,5516,515000.00000000006,10,,5516.0,100.0,new
692GS2039, GS,2026-09-22,100.39,100.39,100.39,100.39,100.39,98.02,20,2000.0,1,,20.0,100.0,new
694GS2036, GS,2026-09-22,101.8,102.9,100.81,102.88,102.88,101.4,5801,586000.0,5,,5300.0,91.36,new
695GS2061, GS,2026-09-22,93.2,93.2,92.26,92.99,92.99,92.0,2188,202999.99999999997,8,,2178.0,99.54,new
697GR2034, GS,2026-09-22,97.0,97.25,97.0,97.25,97.25,97.0,10135,983000.0,4,,10135.0,100.0,new
702GS2027, GS,2026-09-22,102.21,102.21,102.21,102.21,102.21,102.36,2000,204000.0,1,,2000.0,100.0,new
704GS2029, GS,2026-09-22,102.23,102.23,102.23,102.23,102.23,103.47,1400,143000.0,1,,1400.0,100.0,new
706GS2041, GS,2026-09-22,98.0,99.85,98.0,99.0,99.0,99.0,591,59000.0,9,,391.0,66.16,new
706GS2046, GS,2026-09-22,103.5,103.5,103.5,103.5,103.5,103.0,2,0.0,1,,2.0,100.0,new
709GS2054, GS,2026-09-22,94.4,95.75,94.4,95.75,95.75,95.19,786,75000.0,16,,724.0,92.11,new
709GS2074, GS,2026-09-22,95.48,95.48,95.47,95.47,95.47,95.08,45,4000.0,6,,45.0,100.0,new
710GS2029, GS,2026-09-22,103.53,104.9,103.52,104.19,103.52,103.53,41,4000.0,4,,21.0,51.22,new
717GS2028, GS,2026-09-22,101.6,102.0,101.59,102.0,102.0,102.55,1257,128000.0,5,,755.0,60.06,new
717GS2030, GS,2026-09-22,103.22,103.22,103.22,103.22,103.22,104.51,1000,103000.0,1,,1000.0,100.0,new
718GS2033, GS,2026-09-22,101.6,103.0,101.6,101.6,103.0,102.0,9801,996000.0000000001,2,,9801.0,100.0,new
718GS2037, GS,2026-09-22,103.79,103.79,101.8,102.2,102.2,102.47,2010779,204762000.0,10,,2010779.0,100.0,new
719GS2060, GS,2026-09-22,95.2,95.2,95.2,95.2,95.2,95.2,1892,180000.0,12,,1892.0,100.0,new
71GS2034, GS,2026-09-22,104.56,104.56,103.0,104.25,104.25,104.43,43,4000.0,3,,43.0,100.0,new
724GS2055, GS,2026-09-22,96.99,97.3,96.35,96.5,96.5,96.97,7654,744000.0,18,,7241.0,94.6,new
725GS2063, GS,2026-09-22,96.95,97.0,96.6,96.89,97.0,96.65,150810,14597999.999999998,48,,150810.0,100.0,new
726GS2032, GS,2026-09-22,102.55,102.75,102.0,102.0,102.0,102.5,14560,1492000.0,13,,14560.0,100.0,new
733GS2026, GS,2026-09-22,102.5,102.5,102.05,102.5,102.5,102.5,1500,154000.0,5,,1400.0,93.33,new
734GS2064, GS,2026-09-22,99.39,99.39,98.45,99.19,99.37,98.88,54432,5396000.0,27,,51932.0,95.41,new
736GS2052, GS,2026-09-22,99.0,99.0,99.0,99.0,99.0,98.74,412,41000.0,6,,412.0,100.0,new
737GS2028, GS,2026-09-22,104.5,104.5,104.5,104.5,104.5,104.5,1100,114999.99999999999,2,,1100.0,100.0,new
738GS2027, GS,2026-09-22,102.55,102.79,102.55,102.75,102.75,102.58,12255,1259000.0,6,,12255.0,100.0,new
73GS2053, GS,2026-09-22,98.1,98.25,97.85,98.24,98.25,98.87,56786,5578000.0,31,,56306.0,99.15,new
741GS2036, GS,2026-09-22,104.4,104.4,103.31,104.4,104.4,104.7,3,0.0,3,,2.0,66.67,new
743GS2076, GS,2026-09-22,99.24,99.49,98.15,99.24,99.24,99.18,32305,3194000.0,41,,30813.0,95.38,new
746GS2073, GS,2026-09-22,101.0,102.99,101.0,102.99,102.99,102.99,2,0.0,2,,2.0,100.0,new
74GS2062, GS,2026-09-22,97.5,99.93,97.5,99.35,99.35,98.45,5024,497000.0,18,,5024.0,100.0,new
750GS2056, GS,2026-09-22,102.8,102.8,102.8,102.8,102.8,101.14,100,10000.0,1,,100.0,100.0,new
754GS2036, GS,2026-09-22,105.4,105.77,105.4,105.64,105.7,105.38,296960,31369000.0,101,,259211.0,87.29,new
763GS2056, GS,2026-09-22,100.5,101.49,100.48,101.15,101.15,100.35,1111,112000.00000000001,7,,1111.0,100.0,new
771GS2066, GS,2026-09-22,104.2,104.25,104.2,104.24,104.25,103.62,20180,2103000.0,19,,14180.0,70.27,new
772GS2049, GS,2026-09-22,104.0,104.0,104.0,104.0,104.0,104.0,201,21000.0,3,,201.0,100.0,new
772GS2055, GS,2026-09-22,103.0,105.0,103.0,103.5,103.5,103.5,190,20000.0,4,,100.0,52.63,new
824GS2027, GS,2026-09-22,101.8,101.8,101.21,101.41,101.5,101.8,105682,10749000.0,8,,105682.0,100.0,new
826GS2027, GS,2026-09-22,102.15,102.15,102.14,102.14,102.14,102.11,27,3000.0,3,,27.0,100.0,new
883GS2041, GS,2026-09-22,117.0,117.0,117.0,117.0,117.0,116.5,52,6000.0,3,,52.0,100.0,new
897GS2030, GS,2026-09-22,113.0,113.0,113.0,113.0,113.0,113.0,1,0.0,1,,1.0,100.0,new
92GS2030, GS,2026-09-22,114.95,115.3,114.8,114.8,114.8,114.75,6612,760000.0,10,,5611.0,84.86,new
A2ZINFRA, EQ,2026-09-22,14.95,15.24,14.52,14.73,14.89,14.68,97954,1458000.0,371,,56559.0,57.74,new
AAATECH, EQ,2026-09-22,93.0,95.35,92.03,93.73,94.1,94.16,122242,11361000.0,453,,11384.0,9.31,new
AADHARHFC, EQ,2026-09-22,468.35,469.15,453.45,457.85,458.0,466.05,361745,165531000.0,19004,,200758.0,55.5,new
AAKASH, EQ,2026-09-22,9.07,9.07,8.8,8.96,8.97,8.97,45676,407000.0,220,,38976.0,85.33,new
AARADHYA, ST,2026-09-22,137.05,141.95,134.15,141.95,141.95,140.05,18000,2457000.0,12,,16800.0,93.33,new
AAREYDRUGS, EQ,2026-09-22,102.37,103.99,101.1,102.52,102.99,102.37,281824,28960000.000000004,1412,,164907.0,58.51,new
AARNAV, BE,2026-09-22,31.55,31.92,31.11,31.83,31.92,32.57,5429,171000.0,57,,,,new
AARON, EQ,2026-09-22,121.42,126.6,119.0,120.48,122.0,120.74,26297,3190000.0,674,,18991.0,72.22,new
AARTECH, BE,2026-09-22,51.18,51.7,50.05,51.58,51.42,51.18,27728,1420000.0,121,,,,new
AARTIDRUGS, EQ,2026-09-22,435.5,440.8,422.6,425.75,426.85,435.5,124108,53611000.0,5652,,65611.0,52.87,new
AARTIIND, EQ,2026-09-22,500.35,504.8,492.05,496.0,500.0,499.8,478713,238544999.99999997,22353,,214636.0,44.84,new
AARTIPHARM, EQ,2026-09-22,862.0,909.5,861.2,883.75,875.5,846.45,1401079,1246279000.0,61760,,378143.0,26.99,new
AARTISURF, BE,2026-09-22,521.55,535.0,510.0,514.75,513.0,528.65,15158,7942000.0,347,,,,new
AARVI, EQ,2026-09-22,136.93,140.39,136.88,138.18,137.54,136.1,4487,622000.0,122,,3483.0,77.62,new
AASTHA, EQ,2026-09-22,74.9,81.63,74.35,81.62,81.63,74.21,1334826,108321000.0,4244,,517834.0,38.79,new
AATMAJ, SM,2026-09-22,19.25,19.25,19.25,19.25,19.25,19.25,8000,154000.0,2,,8000.0,100.0,new
AAVAS, EQ,2026-09-22,1321.9,1342.6,1307.8,1313.1,1314.5,1321.2,128992,170079000.0,14180,,86765.0,67.26,new
ABAN, BE,2026-09-22,14.25,14.56,14.09,14.13,14.13,14.35,20048,284000.0,81,,,,new
ABANSENT, EQ,2026-09-22,27.49,27.49,26.34,27.29,27.49,27.01,6800,186000.0,104,,4506.0,66.26,new
ABB, EQ,2026-09-22,7261.5,7405.5,7117.5,7120.5,7120.5,7271.0,196683,1430720000.0,28094,,82785.0,42.09,new
ABBOTINDIA, EQ,2026-09-22,26960.0,27295.0,26960.0,27225.0,27270.0,26960.0,4434,120475000.0,2290,,2734.0,61.66,new
ABCAPITAL, EQ,2026-09-22,401.0,405.0,394.65,397.0,397.0,403.4,2377189,948186000.0,34220,,1517166.0,63.82,new
ABCOTS, EQ,2026-09-22,206.3,208.09,203.0,205.25,205.1,208.01,6173,1267000.0,161,,4342.0,70.34,new
ABDL, EQ,2026-09-22,660.65,661.4,631.7,647.9,656.0,656.3,798258,513722999.99999994,30230,,320791.0,40.19,new
ABFRL, EQ,2026-09-22,49.97,50.24,49.01,49.22,49.02,49.85,2744633,136085000.0,13497,,1402946.0,51.12,new
ABGSEC, EQ,2026-09-22,113.0,114.44,113.0,114.15,114.15,114.01,74,8000.0,12,,49.0,66.22,new
ABH, SM,2026-09-22,50.0,52.9,49.5,52.85,52.9,48.1,194400,10148000.0,144,,132000.0,67.9,new
ABHAPOWER, SM,2026-09-22,23.6,24.0,23.6,24.0,24.0,24.0,3200,76000.0,2,,3200.0,100.0,new
ABINFRA, BE,2026-09-22,11.82,12.7,11.71,12.25,12.5,12.13,370287,4552000.0,495,,,,new
ABLBL, EQ,2026-09-22,80.98,81.43,80.55,80.74,80.75,80.89,322317,26073000.0,5424,,188570.0,58.5,new
ABMINTLLTD, BE,2026-09-22,48.02,48.02,48.02,48.02,48.02,48.99,1008,48000.0,9,,,,new
ABMKNO, EQ,2026-09-22,175.67,175.67,171.01,173.34,171.01,175.67,2,0.0,2,,1.0,50.0,new
ABREL, EQ,2026-09-22,1241.4,1250.0,1196.5,1201.1,1199.0,1237.1,183365,222892999.99999997,17157,,100946.0,55.05,new
ABSL10BANK, EQ,2026-09-22,170.9,172.0,163.03,164.29,166.45,168.75,7252,1205000.0,60,,6655.0,91.77,new
ABSLAMC, EQ,2026-09-22,1033.5,1043.6,1017.0,1027.0,1026.0,1034.3,139392,143132000.0,15311,,70524.0,50.59,new
ABSLBANETF, EQ,2026-09-22,58.15,58.15,57.57,57.75,57.8,57.87,393885,22690000.0,224,,374288.0,95.02,new
ABSLLIQUID, EQ,2026-09-22,1000.0,1000.01,999.99,1000.0,1000.0,999.99,9206,9206000.0,24,,7101.0,77.13,new
ABSLMSCIN, EQ,2026-09-22,29.03,29.03,28.75,28.8,28.8,28.8,128,4000.0,12,,127.0,99.22,new
ABSLNN50ET, EQ,2026-09-22,76.07,76.41,75.68,75.97,76.16,76.21,9456,719000.0,181,,6217.0,65.75,new
ABSLPSE, EQ,2026-09-22,9.79,10.08,9.79,10.0,10.04,10.05,71073,713000.0,297,,22840.0,32.14,new
ABSMARINE, SM,2026-09-22,285.05,303.3,285.05,301.05,303.3,283.8,37500,11178000.0,70,,31000.0,82.67,new
ACC, EQ,2026-09-22,1256.5,1260.0,1234.8,1238.2,1239.6,1256.3,79866,99319000.0,8672,,36471.0,45.67,new
ACCELYA, EQ,2026-09-22,1119.9,1125.0,1115.5,1118.8,1115.7,1119.9,4271,4783000.0,450,,2955.0,69.19,new
ACCENTMIC, SM,2026-09-22,690.0,692.65,675.15,676.55,675.15,683.55,27500,18802000.0,50,,24500.0,89.09,new
ACCPL, ST,2026-09-22,206.0,214.95,197.6,214.95,214.95,208.0,24000,4879000.0,18,,21600.0,90.0,new
ACCURACY, BE,2026-09-22,4.67,4.67,4.37,4.37,4.37,4.59,100801,447000.0,239,,,,new
ACE, EQ,2026-09-22,1240.2,1263.1,1235.1,1241.9,1242.1,1230.4,237158,295087000.0,17819,,118637.0,50.02,new
ACEINTEG, EQ,2026-09-22,18.78,18.78,16.6,17.31,17.38,17.89,8495,147000.0,108,,5291.0,62.28,new
ACGL, EQ,2026-09-22,1720.1,1764.9,1711.0,1728.5,1720.0,1714.3,1102,1917000.0000000002,219,,915.0,83.03,new
