SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
20MICRONS, EQ,2026-09-25,215.01,219.8,212.78,217.58,217.55,213.87,101345,21981000.0,2985,,35886.0,35.41,new
21STCENMGM, EQ,2026-09-25,40.16,40.39,39.0,39.87,39.95,39.77,4675,185000.0,49,,3361.0,71.89,new
360ONE, EQ,2026-09-25,1080.0,1087.9,1062.3,1073.0,1073.0,1080.8,738050,792218000.0,36597,,438430.0,59.4,new
3BBLACKBIO, EQ,2026-09-25,1398.3,1473.9,1381.0,1456.2,1473.0,1406.0,8013,11346000.0,1282,,3833.0,47.83,new
3IINFOLTD, BE,2026-09-25,24.94,25.5,23.9,24.35,24.4,24.96,233223,5685000.0,818,,,,new
3MINDIA, EQ,2026-09-25,34595.0,34595.0,33800.0,33925.0,33800.0,34590.0,2731,92937000.0,1239,,1208.0,44.23,new
3PLAND, EQ,2026-09-25,29.42,31.2,29.42,30.99,30.99,30.52,2653,80000.0,98,,1894.0,71.39,new
574GS2026, GS,2026-09-25,101.51,102.49,101.51,102.49,102.49,102.05,404,41000.0,4,,202.0,50.0,new
591GS2028, GS,2026-09-25,99.55,99.55,99.55,99.55,99.55,99.55,20,2000.0,1,,20.0,100.0,new
5PAISA, EQ,2026-09-25,310.0,315.0,305.0,308.9,307.1,308.4,27267,8427000.0,1181,,13357.0,48.99,new
603GS2029, GS,2026-09-25,99.25,99.25,99.25,99.25,99.25,99.25,200,20000.0,1,,200.0,100.0,new
610GS2031, GS,2026-09-25,99.99,99.99,99.99,99.99,99.99,99.99,1,0.0,1,,1.0,100.0,new
63MOONS, EQ,2026-09-25,867.5,877.6,851.35,857.65,856.0,862.9,180556,155713000.0,8227,,95060.0,52.65,new
648GS2035, GS,2026-09-25,97.9,97.9,97.9,97.9,97.9,97.9,101,10000.0,3,,101.0,100.0,new
653GS2031, GS,2026-09-25,98.01,98.02,98.01,98.02,98.02,98.01,200,20000.0,2,,200.0,100.0,new
654GS2032, GS,2026-09-25,98.28,98.28,98.28,98.28,98.28,99.0,2542,250000.0,2,,2542.0,100.0,new
667GS2050, GS,2026-09-25,93.5,93.5,93.2,93.2,93.2,93.51,53,5000.0,2,,53.0,100.0,new
668GS2033, GS,2026-09-25,98.21,99.0,98.21,98.8,98.8,98.5,1500,148000.0,4,,1000.0,66.67,new
668GS2040, GS,2026-09-25,94.71,98.0,94.71,98.0,98.0,97.1,86906,8500000.0,9,,85521.0,98.41,new
676GS2061, GS,2026-09-25,90.0,90.0,89.49,89.49,89.49,89.74,25657,2296000.0,26,,25657.0,100.0,new
679GS2034A, GS,2026-09-25,97.03,97.03,97.03,97.03,97.03,99.01,100,10000.0,1,,100.0,100.0,new
68GS2060, GS,2026-09-25,92.2,92.2,91.5,91.6,91.65,91.5,415,38000.0,12,,413.0,99.52,new
690GS2065, GS,2026-09-25,93.94,93.94,93.11,93.83,93.83,93.33,1355,127000.0,11,,1354.0,99.93,new
694GS2036, GS,2026-09-25,101.09,101.09,101.09,101.09,101.09,101.09,200,20000.0,2,,200.0,100.0,new
695GS2061, GS,2026-09-25,93.25,93.3,93.25,93.25,93.25,93.25,3,0.0,3,,2.0,66.67,new
698GR2054, GS,2026-09-25,91.7,91.75,91.7,91.75,91.75,94.5,300,28000.000000000004,3,,300.0,100.0,new
699GS2051, GS,2026-09-25,96.75,96.75,95.5,95.5,95.5,93.87,8213,786000.0,7,,8209.0,99.95,new
702GS2027, GS,2026-09-25,102.25,102.25,102.25,102.25,102.25,102.21,800,82000.0,1,,800.0,100.0,new
704GS2029, GS,2026-09-25,103.5,103.5,103.5,103.5,103.5,102.66,4,0.0,1,,4.0,100.0,new
706GS2028, GS,2026-09-25,103.5,103.5,103.5,103.5,103.5,103.75,1,0.0,1,,1.0,100.0,new
706GS2041, GS,2026-09-25,99.1,100.75,99.1,100.7,100.7,99.1,229,23000.0,4,,219.0,95.63,new
709GS2054, GS,2026-09-25,95.2,95.2,95.1,95.1,95.1,95.5,1355,129000.0,4,,1355.0,100.0,new
709GS2074, GS,2026-09-25,95.0,95.39,94.85,95.11,95.11,94.95,3576,340000.0,15,,3576.0,100.0,new
710GS2029, GS,2026-09-25,104.01,104.49,104.01,104.49,104.49,103.5,1501,157000.0,3,,960.0,63.96,new
717GS2030, GS,2026-09-25,104.25,104.26,104.25,104.26,104.26,103.26,6401,667000.0,4,,6401.0,100.0,new
718GS2037, GS,2026-09-25,102.5,102.5,101.75,101.93,101.9,101.72,25057,2552000.0,27,,23049.0,91.99,new
719GS2060, GS,2026-09-25,95.2,95.2,95.2,95.2,95.2,95.2,5000,476000.0,8,,5000.0,100.0,new
71GS2034, GS,2026-09-25,104.45,104.45,102.34,103.95,103.95,103.75,303,31000.0,5,,300.0,99.01,new
724GS2055, GS,2026-09-25,96.85,96.97,96.55,96.55,96.55,96.75,1603,155000.0,10,,1602.0,99.94,new
725GS2063, GS,2026-09-25,97.0,97.0,96.4,96.65,96.65,96.82,83370,8056999.999999999,85,,83270.0,99.88,new
726GS2032, GS,2026-09-25,101.75,107.1,101.75,104.04,104.04,107.1,13,1000.0,5,,11.0,84.62,new
732GS2030, GS,2026-09-25,103.55,103.55,103.55,103.55,103.55,103.55,850,88000.0,2,,850.0,100.0,new
733GS2026, GS,2026-09-25,102.5,102.6,102.4,102.6,102.6,102.4,4350,446000.0,8,,4350.0,100.0,new
734GS2064, GS,2026-09-25,98.51,99.0,98.51,98.85,98.85,98.95,177887,17580000.0,43,,174297.0,97.98,new
736GS2052, GS,2026-09-25,98.5,98.5,98.0,98.0,98.0,96.6,55,5000.0,2,,55.0,100.0,new
737GS2028, GS,2026-09-25,104.0,105.98,104.0,105.98,105.98,104.1,797,84000.0,3,,797.0,100.0,new
738GS2027, GS,2026-09-25,102.25,102.86,102.25,102.54,102.85,102.6,165751,16990000.0,17,,165751.0,100.0,new
73GS2053, GS,2026-09-25,98.42,98.42,98.37,98.37,98.38,98.6,2889,284000.0,17,,2889.0,100.0,new
741GS2036, GS,2026-09-25,100.91,104.3,100.91,104.1,104.1,103.5,3203,332000.0,11,,3202.0,99.97,new
743GS2076, GS,2026-09-25,99.2,99.2,98.01,98.17,98.02,98.25,48997,4807000.0,81,,45738.0,93.35,new
746GS2073, GS,2026-09-25,107.0,107.0,107.0,107.0,107.0,103.99,1,0.0,1,,1.0,100.0,new
74GS2062, GS,2026-09-25,98.0,99.9,98.0,99.8,99.8,98.0,2149,214000.0,6,,2149.0,100.0,new
750GS2056, GS,2026-09-25,102.45,102.45,102.45,102.45,102.45,102.0,2000,204999.99999999997,3,,2000.0,100.0,new
754GS2036, GS,2026-09-25,105.02,105.5,105.02,105.16,105.2,105.1,352635,37114000.0,186,,327604.0,92.9,new
763GS2056, GS,2026-09-25,100.21,100.21,100.21,100.21,100.21,100.0,100,10000.0,1,,100.0,100.0,new
771GS2066, GS,2026-09-25,104.88,104.88,103.53,104.13,104.19,104.8,32265,3356000.0,19,,24973.0,77.4,new
795GS2032, GS,2026-09-25,107.4,107.4,107.4,107.4,107.4,105.0,1,0.0,1,,1.0,100.0,new
824GS2027, GS,2026-09-25,101.6,101.65,101.5,101.5,101.5,101.65,1010,103000.0,3,,1010.0,100.0,new
824GS2033, GS,2026-09-25,111.0,111.0,111.0,111.0,111.0,110.35,1948,216000.0,1,,1948.0,100.0,new
826GS2027, GS,2026-09-25,102.0,102.15,102.0,102.15,102.15,102.14,4,0.0,2,,2.0,50.0,new
828GS2027, GS,2026-09-25,166.48,166.48,166.48,166.48,166.48,158.56,1,0.0,1,,1.0,100.0,new
92GS2030, GS,2026-09-25,113.21,115.0,113.12,113.81,113.8,113.19,13306,1529000.0,26,,12936.0,97.22,new
A2ZINFRA, EQ,2026-09-25,14.56,15.14,14.56,14.72,14.72,14.74,167738,2495000.0,382,,117493.0,70.05,new
AAATECH, EQ,2026-09-25,93.2,105.9,89.26,101.5,101.75,91.84,735186,69268000.0,2304,,489014.0,66.52,new
AADHARHFC, EQ,2026-09-25,446.55,450.6,441.3,444.5,443.1,446.7,440466,196335000.0,16035,,334360.0,75.91,new
AAKAAR, SM,2026-09-25,70.0,70.0,70.0,70.0,70.0,68.15,1600,112000.00000000001,1,,1600.0,100.0,new
AAKASH, EQ,2026-09-25,9.05,9.34,8.85,8.92,8.93,9.09,140427,1261000.0,312,,118439.0,84.34,new
