SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
667GS2050,GS,2026-09-04,93.0,93.0,93.0,93.0,93.0,92.5,1,0.0,1,,1.0,100.0,new
668GS2033,GS,2026-09-04,98.66,100.0,98.66,100.0,100.0,100.0,300,30000.0,3,,200.0,66.67,new
668GS2040,GS,2026-09-04,98.5,98.5,97.8,97.8,97.8,97.68,20102,1966000.0,2,,20102.0,100.0,new
676GS2061,GS,2026-09-04,90.67,90.67,90.55,90.65,90.67,90.26,3797,344000.0,15,,3797.0,100.0,new
679GS2031,GS,2026-09-04,101.5,101.5,100.5,100.5,100.5,101.0,110,11000.0,2,,110.0,100.0,new
679GS2034A,GS,2026-09-04,99.93,99.93,99.93,99.93,99.93,99.88,199,20000.0,1,,199.0,100.0,new
68GS2060,GS,2026-09-04,91.0,91.0,91.0,91.0,91.0,91.45,990,90000.0,3,,990.0,100.0,new
690GS2065,GS,2026-09-04,93.99,93.99,93.7,93.74,93.7,93.29,17185,1612000.0,19,,15185.0,88.36,new
692GS2039,GS,2026-09-04,97.02,97.02,97.02,97.02,97.02,99.0,500,49000.0,1,,500.0,100.0,new
694GS2036,GS,2026-09-04,103.13,103.13,102.2,102.2,102.2,102.11,108,11000.0,2,,108.0,100.0,new
695GS2061,GS,2026-09-04,94.0,94.7,94.0,94.7,94.7,94.0,2,0.0,2,,1.0,50.0,new
702GS2027,GS,2026-09-04,102.0,102.0,102.0,102.0,102.0,103.0,100,10000.0,1,,100.0,100.0,new
704GS2029,GS,2026-09-04,103.0,103.0,103.0,103.0,103.0,103.0,100,10000.0,1,,100.0,100.0,new
706GS2028,GS,2026-09-04,104.0,104.35,104.0,104.32,104.2,104.2,16100,1679000.0,5,,16100.0,100.0,new
706GS2041,GS,2026-09-04,101.0,101.0,100.15,100.15,100.15,100.5,3990,401999.99999999994,3,,3990.0,100.0,new
709GS2054,GS,2026-09-04,95.95,96.0,95.6,95.98,95.98,95.7,12308,1181000.0,10,,7308.0,59.38,new
709GS2074,GS,2026-09-04,95.6,95.8,95.6,95.6,95.6,95.41,1551,148000.0,5,,1551.0,100.0,new
710GS2029,GS,2026-09-04,103.26,104.0,103.26,104.0,104.0,104.39,1089,112999.99999999999,3,,1089.0,100.0,new
716GS2050,GS,2026-09-04,102.0,102.0,102.0,102.0,102.0,102.0,15,2000.0,1,,15.0,100.0,new
717GS2030,GS,2026-09-04,103.81,103.81,103.81,103.81,103.81,103.8,10000,1038000.0000000001,3,,10000.0,100.0,new
718GS2033,GS,2026-09-04,101.97,101.97,101.97,101.97,101.97,103.0,100,10000.0,1,,100.0,100.0,new
718GS2037,GS,2026-09-04,102.53,103.0,102.0,102.8,102.8,102.53,38273,3922000.0,36,,37769.0,98.68,new
719GS2060,GS,2026-09-04,99.6,99.6,99.6,99.6,99.6,99.02,25,2000.0,1,,25.0,100.0,new
723GS2039,GS,2026-09-04,104.58,104.58,104.58,104.58,104.58,104.58,100,10000.0,1,,100.0,100.0,new
724GS2055,GS,2026-09-04,97.4,97.4,96.8,96.82,96.84,97.3,16037,1554000.0,55,,15532.0,96.85,new
725GS2063,GS,2026-09-04,96.86,97.14,96.71,96.98,96.97,96.83,266232,25814999.999999996,150,,264071.0,99.19,new
726GS2032,GS,2026-09-04,103.0,103.4,102.75,103.4,103.4,103.05,2400,247000.00000000003,4,,2400.0,100.0,new
726GS2033,GS,2026-09-04,103.25,103.25,103.25,103.25,103.25,102.55,1600,165000.0,2,,1600.0,100.0,new
732GS2030,GS,2026-09-04,103.61,104.0,103.61,104.0,104.0,102.57,200,21000.0,2,,100.0,50.0,new
733GS2026,GS,2026-09-04,102.11,102.11,102.11,102.11,102.11,102.11,200,20000.0,2,,200.0,100.0,new
734GS2064,GS,2026-09-04,99.48,99.48,98.6,98.85,98.85,98.88,127566,12620000.0,95,,127564.0,100.0,new
736GS2052,GS,2026-09-04,101.0,101.35,101.0,101.15,101.15,101.5,31009,3139000.0,33,,31009.0,100.0,new
737GS2028,GS,2026-09-04,104.3,106.58,104.3,106.47,106.58,106.58,3575,380000.0,7,,3575.0,100.0,new
738GS2027,GS,2026-09-04,102.63,102.75,102.62,102.62,102.62,102.56,29686,3047000.0,19,,29686.0,100.0,new
73GS2053,GS,2026-09-04,98.85,98.85,98.78,98.85,98.85,98.77,54492,5385000.0,29,,54492.0,100.0,new
741GS2036,GS,2026-09-04,104.95,105.1,104.6,105.0,105.0,104.99,2022,212000.0,11,,2009.0,99.36,new
743GS2076,GS,2026-09-04,99.75,99.89,99.51,99.83,99.85,99.75,14967,1494000.0,37,,14958.0,99.94,new
746GS2073,GS,2026-09-04,100.55,101.5,100.48,101.5,101.5,101.49,101,10000.0,4,,101.0,100.0,new
74GS2062,GS,2026-09-04,103.0,103.0,100.11,103.0,103.0,103.98,502,50000.0,3,,502.0,100.0,new
750GS2056,GS,2026-09-04,100.55,102.25,100.55,102.24,102.25,101.57,4412,451000.0,9,,4412.0,100.0,new
754GS2036,GS,2026-09-04,106.05,106.25,106.05,106.18,106.25,106.14,379689,40313000.0,179,,370889.0,97.68,new
771GS2066,GS,2026-09-04,103.8,103.95,103.6,103.66,103.65,103.9,129820,13466000.0,53,,119995.0,92.43,new
795GS2032,GS,2026-09-04,106.4,106.4,106.4,106.4,106.4,104.86,200,21000.0,1,,200.0,100.0,new
824GS2027,GS,2026-09-04,101.75,101.75,101.7,101.7,101.7,103.6,615,63000.0,6,,615.0,100.0,new
824GS2033,GS,2026-09-04,108.46,108.46,108.46,108.46,108.46,109.75,2000,217000.0,2,,2000.0,100.0,new
832GS2032,GS,2026-09-04,107.0,110.0,107.0,107.01,107.01,106.94,202,22000.0,3,,101.0,50.0,new
897GS2030,GS,2026-09-04,112.98,113.0,112.0,112.5,112.5,111.5,13236,1491000.0,16,,12236.0,92.44,new
92GS2030,GS,2026-09-04,118.38,118.38,115.0,115.25,115.25,115.5,18736,2159000.0,19,,18736.0,100.0,new
A2ZINFRA,EQ,2026-09-04,15.98,16.24,15.33,15.61,15.74,15.98,308540,4824000.0,740,,177213.0,57.44,new
AAATECH,EQ,2026-09-04,93.17,93.99,91.1,91.74,91.46,93.17,11314,1040000.0,369,,7014.0,61.99,new
AADHARHFC,EQ,2026-09-04,478.7,488.0,477.7,483.55,485.0,478.65,197998,95642000.0,10142,,99282.0,50.14,new
AAKAAR,SM,2026-09-04,61.3,62.9,61.3,62.7,62.7,63.0,11200,699000.0,6,,9600.0,85.71,new
AAKASH,EQ,2026-09-04,8.88,8.89,8.69,8.75,8.8,8.77,139620,1224000.0,248,,104008.0,74.49,new
AARADHYA,SM,2026-09-04,97.0,110.8,97.0,110.8,110.8,100.75,398400,41959000.0,83,,386400.0,96.99,new
AAREYDRUGS,EQ,2026-09-04,96.0,96.99,93.55,95.79,96.0,94.44,109417,10431000.0,828,,83192.0,76.03,new
AARNAV,BE,2026-09-04,32.22,32.95,32.1,32.17,32.1,32.22,2300,75000.0,21,,,,new
AARON,EQ,2026-09-04,131.0,131.0,127.0,128.45,128.0,128.98,4376,561000.0,191,,3242.0,74.09,new
AARTECH,BE,2026-09-04,49.5,49.5,48.5,48.64,48.5,49.16,13250,647000.0,74,,,,new
AARTIDRUGS,EQ,2026-09-04,429.25,443.75,426.2,431.65,435.0,425.85,250307,109110999.99999999,8751,,115447.0,46.12,new
AARTIIND,EQ,2026-09-04,503.6,509.9,490.0,492.05,493.25,501.9,767774,381121000.0,23817,,373615.0,48.66,new
AARTIPHARM,EQ,2026-09-04,872.0,879.75,854.1,858.8,856.25,868.1,463265,399406000.0,19523,,244056.0,52.68,new
AARTISURF,BE,2026-09-04,549.9,554.9,540.0,548.5,550.9,544.25,9195,5029000.0,319,,,,new
AARVI,EQ,2026-09-04,139.61,143.96,139.61,141.92,141.15,141.35,7773,1106000.0,345,,5592.0,71.94,new
AASTHA,EQ,2026-09-04,79.56,80.87,77.92,78.12,78.3,80.05,228188,17965000.0,1615,,119342.0,52.3,new
AATMAJ,SM,2026-09-04,18.25,18.25,18.25,18.25,18.25,18.25,2000,37000.0,1,,2000.0,100.0,new
AAVAS,EQ,2026-09-04,1298.3,1318.0,1298.3,1304.2,1307.0,1297.8,60456,79038000.0,8307,,30079.0,49.75,new
ABAN,BE,2026-09-04,14.9,15.05,14.49,14.99,14.98,14.78,36824,542000.0,279,,,,new
ABANSENT,EQ,2026-09-04,28.4,28.4,27.2,27.86,27.5,27.45,6398,176000.0,107,,5563.0,86.95,new
ABB,EQ,2026-09-04,7445.5,7470.0,7376.0,7410.0,7410.0,7432.0,150500,1116516000.0,18754,,82551.0,54.85,new
ABBOTINDIA,EQ,2026-09-04,25945.0,26365.0,25810.0,26065.0,26090.0,25945.0,8803,229246000.0,3571,,3882.0,44.1,new
ABCAPITAL,EQ,2026-09-04,400.2,407.4,400.2,404.9,404.9,402.0,2167785,876958000.0,34690,,1118270.0,51.59,new
ABCOTS,EQ,2026-09-04,209.7,217.99,206.3,208.15,207.0,207.46,4500,944000.0,298,,2407.0,53.49,new
ABDL,EQ,2026-09-04,603.25,614.15,603.25,609.95,606.2,609.4,114222,69676000.0,5160,,64248.0,56.25,new
ABFRL,EQ,2026-09-04,50.76,53.5,50.45,52.97,53.07,50.41,8157673,426910000.00000006,38913,,2731691.0,33.49,new
ABGSEC,EQ,2026-09-04,114.94,114.94,113.54,113.58,113.58,114.33,104,12000.0,22,,75.0,72.12,new
ABH,ST,2026-09-04,80.7,80.7,80.7,80.7,80.7,84.9,138000,11137000.0,68,,136800.0,99.13,new
ABHAPOWER,SM,2026-09-04,24.0,24.75,23.1,24.6,24.5,23.95,24000,571000.0,15,,20800.0,86.67,new
ABINFRA,BE,2026-09-04,11.15,11.59,10.95,11.35,11.5,11.18,234755,2613000.0,399,,,,new
ABLBL,EQ,2026-09-04,84.18,86.9,83.72,86.07,86.25,83.49,852050,72950000.0,12676,,358640.0,42.09,new
ABMINTLLTD,BE,2026-09-04,55.86,55.86,55.86,55.86,55.86,57.0,338,19000.0,9,,,,new
ABMKNO,EQ,2026-09-04,193.6,193.6,188.0,189.9,189.9,188.0,556,105000.0,14,,504.0,90.65,new
ABREL,EQ,2026-09-04,1376.9,1400.9,1362.5,1373.6,1372.0,1376.9,68679,94708000.0,9841,,24660.0,35.91,new
ABSL10BANK,EQ,2026-09-04,168.16,170.5,165.14,168.65,165.14,168.15,156,26000.0,21,,51.0,32.69,new
ABSLAMC,EQ,2026-09-04,1047.7,1065.0,1036.1,1062.3,1064.0,1045.2,127937,134726000.0,11137,,65493.0,51.19,new
ABSLBANETF,EQ,2026-09-04,59.05,59.26,58.85,59.06,58.85,59.05,61627,3638000.0000000005,306,,50628.0,82.15,new
ABSLLIQUID,EQ,2026-09-04,1000.0,1000.01,999.99,1000.0,1000.0,999.99,1302,1302000.0,18,,1048.0,80.49,new
ABSLMSCIN,EQ,2026-09-04,29.79,29.85,29.31,29.44,29.44,29.5,1070,32000.0,28,,797.0,74.49,new
ABSLNN50ET,EQ,2026-09-04,77.99,77.99,76.9,77.08,77.08,77.01,6022,465000.00000000006,182,,3774.0,62.67,new
ABSLPSE,EQ,2026-09-04,10.17,10.2,10.11,10.18,10.2,10.11,110576,1124000.0,342,,98011.0,88.64,new
ABSMARINE,SM,2026-09-04,314.8,344.0,312.0,337.9,338.8,307.15,343500,114434999.99999999,558,,235000.0,68.41,new
ACC,EQ,2026-09-04,1277.0,1289.3,1272.0,1283.8,1287.0,1272.0,101446,129978000.0,6445,,50737.0,50.01,new
ACCELYA,EQ,2026-09-04,1130.7,1139.2,1125.7,1131.0,1133.0,1129.6,2359,2668000.0,358,,1637.0,69.39,new
ACCENTMIC,SM,2026-09-04,612.0,619.0,608.7,617.8,619.0,607.4,56500,34771000.0,97,,26000.0,46.02,new
ACCORD,ST,2026-09-04,188.45,188.45,188.45,188.45,188.45,198.35,2000,377000.0,1,,2000.0,100.0,new
ACCPL,ST,2026-09-04,202.0,202.0,200.0,200.0,200.0,202.0,13200,2660000.0,9,,13200.0,100.0,new
ACCURACY,BE,2026-09-04,4.27,4.34,4.27,4.31,4.33,4.22,25313,109000.00000000001,142,,,,new
ACE,EQ,2026-09-04,1148.4,1189.0,1117.1,1125.4,1127.0,1145.5,557111,645286000.0,33114,,205879.0,36.95,new
ACEINTEG,EQ,2026-09-04,17.4,18.7,17.29,17.83,18.4,17.02,17975,325000.0,166,,10948.0,60.91,new
ACETEC,SM,2026-09-04,139.0,139.0,139.0,139.0,139.0,139.0,1200,167000.0,1,,1200.0,100.0,new
ACGL,EQ,2026-09-04,1799.8,1842.9,1761.8,1797.6,1839.0,1790.9,616,1105000.0,105,,394.0,63.96,new
ACI,EQ,2026-09-04,501.0,512.7,495.0,504.2,501.35,495.2,640010,322553000.0,31200,,273447.0,42.73,new
ACL,EQ,2026-09-04,43.58,43.59,43.0,43.36,43.59,43.58,18265,790000.0,274,,13792.0,75.51,new
ACMESOLAR,EQ,2026-09-04,402.9,430.5,399.55,418.0,419.0,401.9,6203953,2589885000.0,110173,,2000296.0,32.24,new
ACSTECH,BE,2026-09-04,51.9,52.0,51.0,51.83,51.8,50.69,124987,6427000.0,235,,,,new
ACUTAAS,EQ,2026-09-04,3211.1,3228.8,3156.3,3168.5,3169.0,3201.0,149850,476850000.0,21292,,90069.0,60.11,new
ADANIENSOL,EQ,2026-09-04,1385.6,1412.7,1376.7,1409.6,1409.6,1385.7,1386991,1946073000.0,34134,,620353.0,44.73,new
ADANIENT,EQ,2026-09-04,2900.0,2965.0,2882.8,2938.0,2938.0,2901.0,1060844,3113053000.0,45143,,346901.0,32.7,new
ADANIGREEN,EQ,2026-09-04,1288.0,1304.5,1278.2,1301.3,1301.3,1283.4,768437,996145000.0000001,25762,,277347.0,36.09,new
ADANIPORTS,EQ,2026-09-04,1699.9,1716.9,1692.4,1707.3,1707.3,1706.5,1281968,2188911000.0,43769,,753346.0,58.76,new
ADANIPOWER,EQ,2026-09-04,208.29,208.99,206.75,207.2,207.2,208.29,9328145,1936433000.0000002,49319,,3318652.0,35.58,new
ADDICTIVE,SM,2026-09-04,43.0,44.75,43.0,43.3,43.0,43.0,8500,370000.0,13,,8500.0,100.0,new
ADDIND,EQ,2026-09-04,81.55,83.68,79.0,79.34,79.0,76.69,486,39000.0,34,,319.0,65.64,new
ADFFOODS,EQ,2026-09-04,267.5,269.15,262.4,264.8,266.85,267.5,78833,20905000.0,2557,,38525.0,48.87,new
ADISOFT,SM,2026-09-04,199.0,208.0,199.0,206.25,204.55,200.0,49600,10137000.0,60,,43200.0,87.1,new
ADL,EQ,2026-09-04,75.0,75.0,71.0,72.0,72.0,72.79,757,55000.00000000001,24,,520.0,68.69,new
ADOR,EQ,2026-09-04,1720.0,1731.0,1662.2,1674.4,1674.0,1714.6,26990,45410000.0,3997,,14544.0,53.89,new
ADROITINFO,EQ,2026-09-04,10.2,10.6,10.2,10.31,10.3,10.31,10874,112999.99999999999,82,,8809.0,81.01,new
ADSL,EQ,2026-09-04,105.24,105.72,103.5,104.13,104.49,104.85,63640,6645999.999999999,1471,,31961.0,50.22,new
ADVAIT,EQ,2026-09-04,2230.0,2244.9,2136.0,2151.3,2165.0,2210.9,66736,145660000.0,8813,,33378.0,50.01,new
ADVANCE,EQ,2026-09-04,119.75,119.76,116.86,117.43,118.09,118.53,118344,13966999.999999998,1046,,80075.0,67.66,new
ADVANIHOTR,EQ,2026-09-04,49.25,49.99,49.0,49.45,49.27,49.18,22126,1092000.0,327,,16474.0,74.46,new
ADVENTHTL,EQ,2026-09-04,135.25,135.7,132.81,134.57,134.1,134.98,78410,10517000.0,1234,,49285.0,62.86,new
ADVENZYMES,EQ,2026-09-04,297.1,300.8,292.1,293.2,293.8,296.0,257142,76201000.0,3866,,151360.0,58.86,new
ADVIKCA,EQ,2026-09-04,1.15,1.16,1.11,1.12,1.14,1.13,329513,373000.0,336,,230445.0,69.94,new
AEGISLOG,EQ,2026-09-04,1288.1,1327.3,1265.0,1270.2,1270.0,1287.2,665965,861115000.0,35153,,255280.0,38.33,new
AEGISVOPAK,EQ,2026-09-04,286.5,294.1,283.1,284.5,284.0,286.85,788218,226886000.0,17726,,330990.0,41.99,new
AEPL,EQ,2026-09-04,16.81,18.2,16.0,17.5,17.31,17.09,170886,2989000.0,888,,86698.0,50.73,new
AEQUS,EQ,2026-09-04,247.9,249.0,241.0,242.18,241.0,247.23,1802739,439027000.00000006,29668,,964333.0,53.49,new
AEROENTER,EQ,2026-09-04,143.88,145.19,140.2,141.81,144.0,142.86,477542,67997000.0,4185,,240198.0,50.3,new
AEROFLEX,EQ,2026-09-04,544.0,552.95,527.1,537.45,539.65,542.15,1026759,554443000.0,25542,,335625.0,32.69,new
AERON,SM,2026-09-04,78.8,83.0,78.8,83.0,83.0,78.8,25000,2039000.0,23,,23000.0,92.0,new
AERONEU,EQ,2026-09-04,78.25,87.7,77.71,80.57,79.89,78.99,80348,6548999.999999999,1953,,11703.0,14.57,new
AEROPLANE,EQ,2026-09-04,188.0,197.0,187.15,194.29,196.2,188.07,724408,139871000.0,9550,,386737.0,53.39,new
AESTHETIK,SM,2026-09-04,69.0,69.9,68.7,69.8,69.75,70.0,6000,416000.0,6,,3000.0,50.0,new
AETHER,EQ,2026-09-04,1660.1,1666.3,1614.3,1625.6,1625.0,1654.7,205632,336102000.0,21619,,107979.0,52.51,new
AFCONS,EQ,2026-09-04,295.05,297.4,291.35,292.8,292.0,294.7,400459,117672000.0,15773,,210521.0,52.57,new
AFFLE,EQ,2026-09-04,1529.0,1645.0,1521.0,1616.5,1626.0,1519.2,3213241,5160547000.0,162220,,585581.0,18.22,new
AFFORDABLE,EQ,2026-09-04,164.93,164.93,155.15,157.47,161.49,159.68,21622,3443000.0,547,,15416.0,71.3,new
AFIL,EQ,2026-09-04,9.5,9.54,9.19,9.22,9.25,9.31,579665,5389000.0,493,,463317.0,79.93,new
AFSL,EQ,2026-09-04,211.8,211.8,201.3,202.07,202.0,208.77,9724,1982000.0,258,,8155.0,83.86,new
AGARIND,EQ,2026-09-04,441.45,455.0,440.0,450.8,452.9,440.5,56050,24999000.0,2486,,30978.0,55.27,new
AGARWALEYE,EQ,2026-09-04,511.6,515.95,507.8,514.1,514.65,511.45,81568,41780000.0,5450,,41799.0,51.24,new
AGARWALTUF,SM,2026-09-04,138.45,140.9,137.75,140.6,140.4,136.3,48000,6639000.0,33,,38400.0,80.0,new
AGI,EQ,2026-09-04,746.5,753.9,731.25,735.25,732.5,742.2,98049,72591000.0,4203,,52188.0,53.23,new
AGIIL,EQ,2026-09-04,279.0,284.9,277.75,283.7,284.4,278.3,261176,73462000.0,2813,,121779.0,46.63,new
AGL,EQ,2026-09-04,13.61,13.97,13.61,13.65,13.66,13.66,978529,13476000.0,2387,,548261.0,56.03,new
AGRITECH,EQ,2026-09-04,101.1,103.8,99.85,101.21,101.0,101.1,3474,349000.0,94,,2959.0,85.18,new
AGROPHOS,EQ,2026-09-04,26.19,26.89,25.5,25.77,26.24,26.19,12923,335000.0,175,,10375.0,80.28,new
AGSTRA,BZ,2026-09-04,2.0,2.02,1.91,1.99,2.0,1.98,146893,289000.0,249,,,,new
AHCL,EQ,2026-09-04,15.68,15.89,15.54,15.68,15.73,15.6,2049674,32181000.0,2391,,962104.0,46.94,new
AHIMSA,ST,2026-09-04,25.75,25.75,25.75,25.75,25.75,25.8,231000,5948000.0,2,,231000.0,100.0,new
AHLADA,EQ,2026-09-04,36.51,38.5,35.51,37.29,37.0,37.51,11371,420000.0,178,,8186.0,71.99,new
AHLEAST,EQ,2026-09-04,135.05,139.0,135.0,136.51,137.89,135.86,987,135000.0,46,,182.0,18.44,new
AHLUCONT,EQ,2026-09-04,599.9,611.9,592.6,599.05,600.0,595.45,225666,135319000.0,9251,,148758.0,65.92,new
AHLWEST,BE,2026-09-04,511.25,530.9,487.0,530.85,530.9,512.05,442,231000.0,21,,,,new
AIAENG,EQ,2026-09-04,4250.0,4272.4,4206.0,4231.2,4211.0,4272.4,117943,501325000.0,5899,,107862.0,91.45,new
AIIL,EQ,2026-09-04,521.9,528.0,518.0,519.9,518.5,519.05,145614,76064000.0,9105,,71404.0,49.04,new
AILIMITED,SM,2026-09-04,22.25,22.25,22.25,22.25,22.25,21.25,9000,200000.0,3,,9000.0,100.0,new
AIMTRON,SM,2026-09-04,1631.9,1631.9,1579.0,1582.6,1579.0,1620.35,18600,29720000.0,86,,15200.0,81.72,new
AIRAN,EQ,2026-09-04,15.13,15.55,14.9,15.44,15.54,14.8,208770,3213000.0000000005,843,,159101.0,76.21,new
AIROLAM,EQ,2026-09-04,88.0,88.0,86.21,86.46,86.21,86.34,797,69000.0,28,,625.0,78.42,new
AISL,SM,2026-09-04,59.95,59.95,55.9,59.95,59.95,57.1,45000,2690000.0,44,,42000.0,93.33,new
AJANTPHARM,EQ,2026-09-04,3503.5,3521.1,3455.3,3464.8,3460.1,3521.1,65346,227242000.0,10255,,41013.0,62.76,new
AJAXENGG,EQ,2026-09-04,577.0,588.0,571.0,582.45,583.0,579.75,74192,43093000.0,9241,,35477.0,47.82,new
AJMERA,EQ,2026-09-04,116.0,121.0,116.0,117.76,117.5,115.45,443302,52557000.00000001,6461,,219201.0,49.45,new
AJOONI,EQ,2026-09-04,3.73,3.76,3.68,3.71,3.73,3.71,147021,546000.0,290,,99004.0,67.34,new
AKANKSHA,SM,2026-09-04,130.25,136.7,127.25,136.7,136.7,130.2,55000,7386000.0,41,,46000.0,83.64,new
AKASH,EQ,2026-09-04,25.1,25.97,24.67,25.6,25.64,24.92,5520,140000.0,46,,3830.0,69.38,new
AKCAPIT,EQ,2026-09-04,1698.9,1740.0,1684.2,1736.9,1740.0,1697.4,674,1163000.0,128,,569.0,84.42,new
AKG,EQ,2026-09-04,9.4,9.79,9.2,9.59,9.36,9.34,37356,350000.0,149,,28005.0,74.97,new
AKI,EQ,2026-09-04,7.22,7.22,7.22,7.22,7.22,6.57,258805,1869000.0000000002,113,,258795.0,100.0,new
AKIKO,SM,2026-09-04,398.05,419.0,398.05,416.15,419.0,404.0,27200,11153000.0,26,,24000.0,88.24,new
AKSHAR,EQ,2026-09-04,0.42,0.44,0.42,0.42,0.43,0.42,1110421,474000.0,300,,673032.0,60.61,new
AKSHARCHEM,BE,2026-09-04,445.2,445.2,402.8,444.85,445.2,424.0,70539,30166000.000000004,959,,,,new
AKSHOPTFBR,BE,2026-09-04,6.99,7.43,6.99,7.43,7.43,7.08,227194,1661000.0,287,,,,new
AKUMS,EQ,2026-09-04,784.4,785.0,748.35,765.75,764.8,780.55,338753,257909000.0,21239,,174108.0,51.4,new
ALANKIT,EQ,2026-09-04,8.05,8.19,7.95,8.14,8.15,8.02,76587,620000.0,507,,62157.0,81.16,new
ALBERTDAVD,EQ,2026-09-04,876.9,878.0,851.6,860.25,869.9,870.15,3339,2877000.0,357,,2621.0,78.5,new
ALCODIS,SM,2026-09-04,65.05,70.75,65.05,68.4,70.75,71.85,4375,295000.0,6,,1875.0,42.86,new
ALEMBICLTD,EQ,2026-09-04,111.6,114.8,109.81,111.41,111.7,109.51,5309246,597581000.0,39669,,1212344.0,22.83,new
ALFREDHE,EQ,2026-09-04,2898.0,2900.0,2810.0,2898.9,2898.9,2898.3,23,65000.0,9,,21.0,91.3,new
ALGOQUANT,EQ,2026-09-04,64.27,64.89,64.03,64.5,64.19,64.27,1132524,72908000.0,2150,,325408.0,28.73,new
ALICON,EQ,2026-09-04,685.25,691.0,667.55,684.2,691.0,684.55,12867,8746000.0,969,,6375.0,49.55,new
ALIVUS,EQ,2026-09-04,1418.9,1446.9,1356.4,1366.3,1369.9,1418.8,169642,235034000.0,15579,,82218.0,48.47,new
ALKALI,BE,2026-09-04,66.5,68.85,65.25,65.55,65.55,66.52,5638,380000.0,57,,,,new
ALKEM,EQ,2026-09-04,5190.0,5210.5,5130.0,5190.0,5190.0,5193.0,63261,327424000.0,10154,,34555.0,54.62,new
ALKYLAMINE,EQ,2026-09-04,1999.0,2068.1,1999.0,2020.9,2026.0,2003.2,97864,198999000.0,14308,,27276.0,27.87,new
ALLCARGO,EQ,2026-09-04,12.77,12.77,12.22,12.44,12.43,12.51,12711642,158348000.0,12649,,3213553.0,25.28,new
ALLDIGI,EQ,2026-09-04,805.6,810.0,797.0,805.85,803.85,801.65,2586,2080999.9999999998,302,,1508.0,58.31,new
ALLETEC,SM,2026-09-04,135.9,137.65,135.9,137.25,137.3,133.25,22400,3068000.0,43,,21600.0,96.43,new
ALLTIME,EQ,2026-09-04,201.97,210.0,200.5,206.08,206.45,199.78,171524,35356000.0,4261,,89913.0,52.42,new
