SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
ACTIVEINFR,SM,2026-09-02,172.5,172.5,172.5,172.5,172.5,172.5,600,104000.0,1,,600.0,100.0,new
ACUTAAS,EQ,2026-09-02,3161.1,3195.6,3120.0,3134.9,3147.5,3174.3,190272,598381000.0,23108,,117483.0,61.74,new
ADANIENSOL,EQ,2026-09-02,1374.6,1401.0,1348.0,1396.6,1396.6,1382.0,4214587,5807449000.0,106245,,2048674.0,48.61,new
ADANIENT,EQ,2026-09-02,2859.8,2905.0,2830.5,2891.8,2891.8,2863.9,1642492,4728769000.0,80452,,646254.0,39.35,new
ADANIGREEN,EQ,2026-09-02,1244.0,1303.0,1236.4,1296.0,1296.0,1265.0,2634560,3375506000.0,68860,,777377.0,29.51,new
ADANIPORTS,EQ,2026-09-02,1637.1,1676.7,1632.1,1672.7,1672.7,1647.5,2338937,3890790000.0,71148,,1059507.0,45.3,new
ADANIPOWER,EQ,2026-09-02,202.59,207.7,200.12,207.7,207.7,204.36,18174608,3727412999.9999995,95985,,5571900.0,30.66,new
ADDICTIVE,SM,2026-09-02,45.25,45.25,43.65,44.0,44.0,45.5,12000,537000.0,15,,11000.0,91.67,new
ADDIND,EQ,2026-09-02,83.5,90.0,83.5,85.29,85.29,81.44,595,51000.0,18,,592.0,99.5,new
ADFFOODS,EQ,2026-09-02,263.0,269.0,258.8,267.7,268.5,265.15,107626,28283999.999999996,3112,,40662.0,37.78,new
ADISOFT,SM,2026-09-02,185.05,204.65,184.55,196.7,197.9,188.8,68000,13251000.0,77,,40800.0,60.0,new
ADL,EQ,2026-09-02,76.93,76.93,71.75,76.4,76.57,75.42,1341,99000.0,39,,1077.0,80.31,new
ADOR,EQ,2026-09-02,1706.0,1744.8,1670.8,1730.3,1740.0,1700.8,71667,123198000.0,8126,,30929.0,43.16,new
ADROITINFO,EQ,2026-09-02,10.53,10.55,10.02,10.26,10.22,10.46,7962,83000.0,80,,5341.0,67.08,new
