SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
1018GS2026,GS,2026-09-08,104.5,105.05,104.5,104.99,104.99,104.97,2520,264000.0,5,,1918.0,76.11,new
20MICRONS,EQ,2026-09-08,226.0,227.23,218.79,219.28,219.65,224.8,108144,23871000.0,3432,,51376.0,47.51,new
21STCENMGM,EQ,2026-09-08,38.7,39.04,38.29,38.59,38.59,38.28,4103,160000.0,57,,3690.0,89.93,new
360ONE,EQ,2026-09-08,1125.0,1128.2,1104.3,1110.0,1110.0,1136.9,1123388,1248715000.0,71122,,646866.0,57.58,new
3BBLACKBIO,EQ,2026-09-08,1563.0,1569.5,1428.1,1455.3,1467.5,1521.3,26241,38684000.0,3219,,12891.0,49.13,new
3IINFOLTD,BE,2026-09-08,22.7,22.7,22.1,22.32,22.25,22.07,189516,4262000.0,526,,,,new
3MINDIA,EQ,2026-09-08,32840.0,33330.0,32620.0,33145.0,33170.0,32840.0,2158,71438000.0,1577,,993.0,46.01,new
3PLAND,EQ,2026-09-08,32.15,32.5,31.8,32.4,32.4,32.15,3698,119000.0,39,,3642.0,98.49,new
574GS2026,GS,2026-09-08,101.95,101.95,101.95,101.95,101.95,101.21,61,6000.0,2,,61.0,100.0,new
585GS2030,GS,2026-09-08,97.55,97.55,97.55,97.55,97.55,98.5,11,1000.0,2,,11.0,100.0,new
5PAISA,EQ,2026-09-08,337.0,342.0,335.0,337.4,337.2,339.85,16944,5719000.0,1176,,8713.0,51.42,new
603GS2029,GS,2026-09-08,100.1,100.1,100.1,100.1,100.1,100.25,4995,500000.0,2,,4995.0,100.0,new
610GS2031,GS,2026-09-08,96.86,99.99,96.86,99.99,99.99,99.99,565,56000.00000000001,4,,500.0,88.5,new
620GS2029,GS,2026-09-08,98.8,99.0,98.56,99.0,99.0,100.2,300,30000.0,4,,300.0,100.0,new
