date,tickers
2014-02-28,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-03-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-04-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-05-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-06-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-07-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-08-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-09-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-10-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2014-11-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
