date,tickers
2018-05-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-06-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-07-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-08-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-09-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-10-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-11-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2018-12-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-01-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-02-28,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-03-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-04-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-05-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-06-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-07-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-08-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-09-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-10-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-11-30,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2019-12-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2020-01-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2020-02-29,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
2020-03-31,"360ONE,ABREL,ALOKINDS,AMBER,ANGELONE,ANURAS,ARE&M,ATUL,BAJAJELEC,BRIGADE,BSOFT,CAMS,CANFINHOME,CDSL,CENTRALBK,CESC,CHAMBLFERT,CHEMPLASTS,CIEINDIA,CYIENT,DBL,DEVYANI,FINCABLES,FSL,GLENMARK,GRANULES,HEG,HFCL,HINDCOPPER,IBULHSGFIN,IDFC,INDIAMART,INDIGOPNTS,INTELLECT,IOB,JBCHEPHARM,JBMA,KALYANKJIL,KEI,KPIL,LAURUSLABS,MCX,METROBRAND,MGL,NBCC,PEL,PNBHOUSING,POONAWALLA,PPLPHARMA,PVRINOX,RAMCOCEM,RBLBANK,ROUTE,SONATSOFTW,STLTECH,TEJASNET,UTIAMC,WELSPUNLIV,ZEEL,ZENSARTECH"
